price actual,generation fossil hard coal,generation hydro pumped storage consumption,price actual ewm,generation fossil hard coal ewm,generation hydro pumped storage consumption ewm
55.02,5538.0,2215.0,55.26814543443896,5797.572051516074,1676.875433828702
56.18,6102.0,1680.0,55.724072717219485,5949.786025758037,1678.4377169143509
56.78,6871.0,155.0,56.25203635860974,6410.393012879018,916.7188584571754
60.67,7010.0,1.0,58.46101817930487,6710.196506439509,458.8594292285877
64.97,7082.0,2.0,61.71550908965244,6896.098253219754,230.42971461429383
64.63,6547.0,1.0,63.17275454482622,6721.549126609877,115.71485730714691
65.89,6959.0,2.0,64.53137727241311,6840.274563304938,58.85742865357346
64.47,6909.0,2.0,64.50068863620655,6874.637281652469,30.42871432678673
62.97,7009.0,3.0,63.73534431810327,6941.8186408262345,16.714357163393366
62.1,7103.0,1.0,62.917672159051634,7022.409320413117,8.857178581696683
58.78,6999.0,33.0,60.84883607952582,7010.704660206558,20.928589290848343
64.46,3869.0,525.0,62.6544180397629,5439.852330103279,272.96429464542416
61.93,2915.0,892.0,62.292209019881454,4177.42616505164,582.4821473227121
50.85,2374.0,1445.0,56.57110450994072,3275.71308252582,1013.741073661356
52.26,2367.0,1931.0,54.415552254970365,2821.35654126291,1472.370536830678
46.92,2181.0,1992.0,50.66777612748518,2501.1782706314552,1732.1852684153391
46.27,1784.0,2184.0,48.4688880637426,2142.589135315728,1958.0926342076696
44.71,1707.0,2348.0,46.589444031871295,1924.794567657864,2153.0463171038346
40.71,1739.0,2517.0,43.64972201593565,1831.897283828932,2335.0231585519173
39.14,1841.0,2552.0,41.39486100796783,1836.448641914466,2443.511579275959
35.69,2085.0,2295.0,38.54243050398391,1960.724320957233,2369.2557896379794
36.13,1792.0,2275.0,37.33621525199196,1876.3621604786165,2322.1278948189897
47.88,2124.0,1516.0,42.608107625995984,2000.1810802393084,1919.0639474094949
52.69,2390.0,301.0,47.64905381299799,2195.090540119654,1110.0319737047475
67.42,2571.0,0.0,57.534526906499,2383.045270059827,555.0159868523738
64.87,2586.0,7.0,61.2022634532495,2484.522635029913,281.0079934261869
49.49,2375.0,241.0,55.34613172662475,2429.7613175149568,261.00399671309344
43.94,2197.0,1102.0,49.64306586331237,2313.380658757478,681.5019983565467
43.24,1902.0,1724.0,46.44153293165618,2107.690329378739,1202.750999178273
43.07,1908.0,1802.0,44.75576646582809,2007.8451646893693,1502.3754995891368
36.34,1921.0,1803.0,40.547883232914046,1964.4225823446848,1652.6877497945684
36.36,1983.0,1802.0,38.45394161645702,1973.7112911723425,1727.3438748972842
37.81,2312.0,1690.0,38.13197080822852,2142.8556455861712,1708.671937448642
47.03,2822.0,598.0,42.58098540411426,2482.4278227930854,1153.335968724321
54.29,3333.0,1.0,48.43549270205713,2907.7139113965427,577.1679843621605
60.41,3810.0,0.0,54.422746351028565,3358.856955698271,288.58399218108025
68.54,4203.0,0.0,61.481373175514285,3780.928477849136,144.29199609054012
68.79,4361.0,0.0,65.13568658775715,4070.964238924568,72.14599804527006
68.1,4385.0,0.0,66.61784329387856,4227.982119462284,36.07299902263503
69.73,4412.0,0.0,68.17392164693928,4319.991059731142,18.036499511317515
69.19,4383.0,0.0,68.68196082346964,4351.495529865571,9.018249755658758
66.15,4385.0,1.0,67.41598041173482,4368.247764932786,5.009124877829379
65.4,4548.0,38.0,66.4079902058674,4458.123882466392,21.50456243891469
65.14,4510.0,87.0,65.7739951029337,4484.061941233196,54.25228121945735
67.09,4634.0,87.0,66.43199755146685,4559.030970616598,70.62614060972868
68.64,4612.0,167.0,67.53599877573342,4585.515485308299,118.81307030486434
66.92,4941.0,127.0,67.2279993878667,4763.257742654149,122.90653515243216
71.96,5329.0,1.0,69.59399969393334,5046.128871327075,61.953267576216085
77.51,5502.0,1.0,73.55199984696668,5274.064435663538,31.47663378810804
68.87,5386.0,1.0,71.21099992348334,5330.032217831769,16.238316894054023
65.64,5050.0,1.0,68.42549996174168,5190.016108915885,8.619158447027012
59.32,4769.0,1.0,63.87274998087084,4979.508054457942,4.809579223513506
62.04,4274.0,124.0,62.95637499043542,4626.754027228972,64.40478961175675
56.86,3999.0,495.0,59.90818749521771,4312.877013614486,279.7023948058784
55.73,3715.0,940.0,57.81909374760885,4013.938506807243,609.8511974029392
54.87,3463.0,1339.0,56.344546873804426,3738.469253403621,974.4255987014697
54.02,3183.0,1414.0,55.18227343690221,3460.7346267018106,1194.2127993507347
56.24,3512.0,985.0,55.71113671845111,3486.367313350905,1089.6063996753674
55.6,4112.0,225.0,55.65556835922556,3799.1836566754528,657.3031998376837
58.15,4456.0,195.0,56.90278417961278,4127.591828337727,426.1515999188418
63.06,4666.0,195.0,59.98139208980639,4396.795914168863,310.5757999594209
63.52,4592.0,195.0,61.7506960449032,4494.397957084431,252.7878999797105
62.71,4168.0,247.0,62.2303480224516,4331.198978542216,249.89394998985523
61.88,4073.0,67.0,62.0551740112258,4202.099489271108,158.4469749949276
56.32,3924.0,3.0,59.1875870056129,4063.049744635554,80.72348749746381
51.53,3864.0,115.0,55.35879350280645,3963.524872317777,97.8617437487319
49.63,3808.0,249.0,52.49439675140323,3885.7624361588887,173.43087187436595
48.69,3825.0,420.0,50.592198375701614,3855.381218079445,296.715435937183
49.14,3981.0,258.0,49.86609918785081,3918.1906090397215,277.3577179685915
49.32,4005.0,194.0,49.5930495939254,3961.595304519861,235.67885898429572
50.22,4078.0,194.0,49.9065247969627,4019.7976522599306,214.83942949214787
57.81,4248.0,26.0,53.85826239848135,4133.8988261299655,120.41971474607394
61.46,4085.0,0.0,57.65913119924068,4109.449413064983,60.20985737303697
50.45,3460.0,615.0,54.05456559962034,3784.7247065324914,337.60492868651846
42.61,2849.0,1080.0,48.33228279981017,3316.862353266246,708.8024643432592
35.52,2348.0,1695.0,41.92614139990509,2832.431176633123,1201.9012321716295
35.64,2672.0,2043.0,38.78307069995255,2752.215588316561,1622.4506160858148
40.18,3008.0,1320.0,39.48153534997627,2880.1077941582807,1471.2253080429073
45.03,3043.0,835.0,42.255767674988135,2961.5538970791404,1153.1126540214536
49.06,3120.0,415.0,45.65788383749407,3040.77694853957,784.0563270107268
56.73,3112.0,49.0,51.19394191874703,3076.388474269785,416.5281635053634
58.24,3173.0,0.0,54.71697095937351,3124.6942371348923,208.2640817526817
67.02,3400.0,0.0,60.868485479686754,3262.347118567446,104.13204087634084
55.01,3235.0,163.0,57.93924273984338,3248.673559283723,133.56602043817043
46.43,2666.0,1180.0,52.184621369921686,2957.336779641861,656.7830102190852
45.18,2447.0,1745.0,48.68231068496084,2702.1683898209308,1200.8915051095423
45.02,2349.0,1929.0,46.851155342480425,2525.584194910465,1564.9457525547714
46.92,3143.0,1395.0,46.88557767124021,2834.2920974552326,1479.9728762773857
52.9,4277.0,393.0,49.89278883562011,3555.6460487276163,936.4864381386928
60.86,5130.0,9.0,55.37639441781005,4342.823024363808,472.7432190693464
61.31,5636.0,0.0,58.34319720890503,4989.411512181904,236.3716095346732
64.59,5612.0,1.0,61.466598604452514,5300.7057560909525,118.6858047673366
64.16,5630.0,76.0,62.813299302226255,5465.352878045476,97.3429023836683
65.55,5733.0,89.0,64.18164965111313,5599.176439022738,93.17145119183417
65.45,5531.0,38.0,64.81582482555658,5565.088219511369,65.58572559591707
62.0,5541.0,1.0,63.40791241277829,5553.044109755685,33.292862797958534
60.21,5491.0,1.0,61.80895620638914,5522.0220548778425,17.146431398979267
60.81,5487.0,2.0,61.30947810319457,5504.511027438921,9.573215699489634
64.84,5606.0,177.0,63.07473905159729,5555.25551371946,93.2866078497448
63.76,5653.0,177.0,63.41736952579865,5604.127756859731,135.1433039248724
64.85,5608.0,45.0,64.13368476289932,5606.063878429865,90.0716519624362
68.96,5917.0,0.0,66.54684238144966,5761.531939214932,45.0358259812181
73.88,5985.0,0.0,70.21342119072483,5873.265969607466,22.51791299060905
63.74,5876.0,0.0,66.97671059536242,5874.632984803733,11.258956495304526
60.14,5736.0,40.0,63.55835529768121,5805.3164924018665,25.629478247652266
61.29,5834.0,283.0,62.424177648840605,5819.658246200934,154.31473912382614
59.97,5744.0,446.0,61.19708882442031,5781.829123100467,300.1573695619131
55.97,5519.0,453.0,58.58354441221015,5650.414561550233,376.57868478095656
55.58,5416.0,503.0,57.08177220610507,5533.2072807751165,439.7893423904783
54.41,5453.0,502.0,55.74588610305253,5493.103640387559,470.8946711952392
55.14,5559.0,502.0,55.44294305152627,5526.051820193779,486.4473355976196
62.36,6067.0,223.0,58.901471525763135,5796.52591009689,354.7236677988098
63.59,6174.0,1.0,61.245735762881566,5985.262955048445,177.8618338994049
66.94,6227.0,1.0,64.09286788144078,6106.131477524223,89.43091694970245
67.76,6193.0,1.0,65.92643394072039,6149.565738762111,45.215458474851225
68.33,6112.0,1.0,67.1282169703602,6130.782869381055,23.10772923742561
67.16,5965.0,1.0,67.1441084851801,6047.891434690528,12.053864618712806
67.36,6026.0,1.0,67.25205424259005,6036.945717345264,6.526932309356403
67.1,5933.0,1.0,67.17602712129502,5984.972858672632,3.7634661546782016
65.3,6010.0,5.0,66.23801356064752,5997.486429336316,4.381733077339101
58.46,5917.0,1.0,62.34900678032376,5957.243214668159,2.6908665386695505
59.63,5963.0,1.0,60.989503390161886,5960.121607334079,1.8454332693347757
63.36,6019.0,1.0,62.17475169508094,5989.56080366704,1.4227166346673876
64.25,5946.0,1.0,63.21237584754047,5967.78040183352,1.2113583173336937
64.19,6019.0,54.0,63.70118792377024,5993.39020091676,27.605679158666845
67.99,6155.0,5.0,65.84559396188511,6074.19510045838,16.302839579333423
67.2,6186.0,0.0,66.52279698094256,6130.097550229189,8.151419789666711
57.39,5915.0,1.0,61.95639849047128,6022.548775114595,4.575709894833356
54.9,5275.0,251.0,58.42819924523564,5648.774387557298,127.78785494741668
54.03,5032.0,781.0,56.229099622617824,5340.387193778649,454.3939274737084
52.27,4656.0,708.0,54.24954981130891,4998.193596889325,581.1969637368542
51.11,4541.0,1003.0,52.679774905654455,4769.596798444662,792.0984818684271
50.97,4399.0,1019.0,51.82488745282723,4584.298399222331,905.5492409342136
50.28,4476.0,1102.0,51.052443726413614,4530.149199611165,1003.7746204671068
50.56,4550.0,1147.0,50.80622186320681,4540.074599805583,1075.3873102335533
51.15,4509.0,1008.0,50.9781109316034,4524.537299902791,1041.6936551167769
53.08,4592.0,896.0,52.0290554658017,4558.268649951396,968.8468275583884
53.92,4762.0,632.0,52.97452773290085,4660.134324975697,800.4234137791941
62.01,5146.0,204.0,57.49226386645043,4903.067162487849,502.21170688959705
61.47,5217.0,124.0,59.481131933225214,5060.033581243924,313.1058534447985
61.14,5068.0,160.0,60.31056596661261,5064.016790621962,236.5529267223993
57.91,5105.0,78.0,59.11028298330631,5084.508395310981,157.27646336119963
55.92,5193.0,1.0,57.515141491653154,5138.75419765549,79.13823168059982
53.3,5165.0,62.0,55.407570745826575,5151.877098827745,70.5691158402999
50.6,5104.0,191.0,53.003785372913285,5127.938549413872,130.78455792014995
50.34,5089.0,191.0,51.67189268645664,5108.469274706937,160.89227896007498
50.29,4940.0,191.0,50.980946343228325,5024.234637353468,175.9461394800375
53.48,5020.0,176.0,52.230473171614165,5022.117318676734,175.97306974001873
56.34,5246.0,1.0,54.28523658580709,5134.058659338367,88.48653487000936
62.25,5491.0,1.0,58.26761829290354,5312.529329669183,44.74326743500468
65.34,5389.0,1.0,61.80380914645177,5350.764664834592,22.87163371750234
57.35,5318.0,1.0,59.57690457322589,5334.382332417295,11.93581685875117
53.28,5109.0,101.0,56.42845228661295,5221.691166208648,56.46790842937558
52.48,4908.0,844.0,54.45422614330647,5064.845583104324,450.2339542146878
51.21,4939.0,1074.0,52.83211307165324,5001.922791552162,762.1169771073439
50.45,4688.0,1165.0,51.64105653582662,4844.961395776081,963.558488553672
48.64,4467.0,1174.0,50.14052826791331,4655.980697888041,1068.779244276836
49.18,4477.0,1345.0,49.66026413395666,4566.49034894402,1206.889622138418
49.56,4461.0,1363.0,49.61013206697833,4513.74517447201,1284.944811069209
52.28,4409.0,1253.0,50.94506603348917,4461.372587236005,1268.9724055346046
53.35,4467.0,1174.0,52.14753301674459,4464.186293618002,1221.4862027673023
54.03,4586.0,1139.0,53.088766508372295,4525.093146809001,1180.2431013836513
55.69,5016.0,1139.0,54.38938325418614,4770.546573404501,1159.6215506918256
54.74,4903.0,958.0,54.56469162709307,4836.7732867022505,1058.8107753459128
54.33,4808.0,501.0,54.44734581354653,4822.386643351125,779.9053876729564
54.3,4591.0,165.0,54.37367290677327,4706.693321675562,472.4526938364782
57.63,4978.0,162.0,56.00183645338663,4842.346660837781,317.2263469182391
53.86,4973.0,116.0,54.93091822669332,4907.673330418891,216.61317345911957
50.89,4788.0,380.0,52.91045911334666,4847.8366652094455,298.30658672955974
50.27,4563.0,473.0,51.590229556673336,4705.418332604722,385.6532933647799
51.27,4168.0,430.0,51.43011477833667,4436.709166302361,407.82664668238993
53.05,4296.0,862.0,52.240057389168335,4366.35458315118,634.913323341195
56.05,5095.0,527.0,54.14502869458417,4730.67729157559,580.9566616705974
65.75,5916.0,63.0,59.947514347292085,5323.338645787795,321.9783308352987
70.07,6361.0,0.0,65.00875717364605,5842.1693228938975,160.98916541764936
67.02,6350.0,0.0,66.01437858682303,6096.084661446948,80.49458270882468
61.84,6324.0,0.0,63.92718929341152,6210.042330723474,40.24729135441234
64.3,6357.0,423.0,64.11359464670576,6283.521165361737,231.62364567720616
58.67,6402.0,635.0,61.39179732335288,6342.7605826808685,433.3118228386031
58.11,6290.0,638.0,59.750898661676445,6316.380291340434,535.6559114193016
56.67,6364.0,691.0,58.21044933083822,6340.190145670217,613.3279557096507
56.27,6486.0,692.0,57.24022466541911,6413.095072835109,652.6639778548254
56.5,6639.0,681.0,56.87011233270955,6526.0475364175545,666.8319889274127
63.76,6832.0,160.0,60.31505616635478,6679.023768208777,413.4159944637064
65.46,7015.0,0.0,62.887528083177386,6847.011884104389,206.7079972318532
66.09,7095.0,0.0,64.4887640415887,6971.005942052194,103.3539986159266
68.41,7016.0,0.0,66.44938202079435,6993.502971026097,51.67699930796329
68.77,6897.0,50.0,67.60969101039717,6945.2514855130485,50.83849965398164
68.68,6833.0,130.0,68.14484550519859,6889.125742756524,90.41924982699082
68.34,6909.0,58.0,68.2424227525993,6899.062871378263,74.20962491349542
66.72,6909.0,1.0,67.48121137629965,6904.031435689131,37.60481245674771
63.24,6709.0,6.0,65.36060568814983,6806.515717844566,21.80240622837385
59.07,6473.0,1.0,62.21530284407491,6639.757858922283,11.401203114186927
58.73,6248.0,1.0,60.47265142203746,6443.8789294611415,6.200601557093464
61.04,6125.0,4.0,60.75632571101873,6284.439464730571,5.100300778546732
62.68,6180.0,102.0,61.71816285550936,6232.219732365285,53.55015038927337
61.3,6569.0,11.0,61.50908142775468,6400.609866182643,32.275075194636685
66.05,6752.0,1.0,63.77954071387734,6576.304933091322,16.637537597318342
67.51,6677.0,1.0,65.64477035693866,6626.652466545661,8.818768798659171
61.97,6499.0,16.0,63.80738517846933,6562.82623327283,12.409384399329586
56.49,6376.0,68.0,60.14869258923467,6469.413116636415,40.20469219966479
57.97,6320.0,476.0,59.059346294617335,6394.706558318208,258.1023460998324
56.85,6139.0,523.0,57.95467314730867,6266.853279159104,390.5511730499162
53.96,5834.0,560.0,55.95733657365433,6050.426639579552,475.2755865249581
52.74,5306.0,701.0,54.34866828682716,5678.2133197897765,588.137793262479
51.88,5069.0,731.0,53.11433414341359,5373.606659894888,659.5688966312396
52.13,5172.0,648.0,52.6221670717068,5272.803329947445,653.7844483156198
54.51,5369.0,179.0,53.566083535853394,5320.901664973722,416.3922241578099
57.26,6164.0,1.0,55.4130417679267,5742.450832486861,208.69611207890492
61.92,6513.0,1.0,58.66652088396335,6127.725416243431,104.84805603945247
67.1,6583.0,5.0,62.88326044198168,6355.362708121716,54.92402801972624
65.02,6301.0,56.0,63.95163022099084,6328.181354060858,55.46201400986312
63.95,5992.0,59.0,63.95081511049542,6160.090677030429,57.23100700493156
61.99,6091.0,137.0,62.97040755524771,6125.545338515214,97.11550350246576
60.7,6101.0,1.0,61.83520377762386,6113.272669257607,49.057751751232885
57.29,5794.0,1.0,59.562601888811926,5953.636334628804,25.028875875616443
53.3,5252.0,79.0,56.43130094440596,5602.818167314402,52.01443793780823
51.92,5086.0,213.0,54.17565047220298,5344.409083657201,132.5072189689041
52.77,4863.0,298.0,53.47282523610149,5103.704541828601,215.25360948445208
52.9,4598.0,386.0,53.186412618050745,4850.8522709143,300.626804742226
54.78,5266.0,194.0,53.98320630902538,5058.42613545715,247.313402371113
60.81,6061.0,0.0,57.39660315451269,5559.713067728575,123.6567011855565
62.39,6210.0,0.0,59.893301577256345,5884.856533864288,61.82835059277825
55.91,5494.0,165.0,57.901650788628174,5689.428266932144,113.41417529638912
51.59,5002.0,402.0,54.74582539431409,5345.714133466072,257.70708764819454
50.32,4764.0,347.0,52.532912697157045,5054.857066733036,302.3535438240973
51.15,4452.0,676.0,51.84145634857852,4753.4285333665175,489.1767719120487
47.52,4088.0,739.0,49.68072817428926,4420.714266683259,614.0883859560244
46.91,3987.0,1406.0,48.29536408714463,4203.857133341629,1010.0441929780122
46.9,4170.0,1521.0,47.59768204357231,4186.928566670815,1265.522096489006
49.65,4371.0,1130.0,48.62384102178616,4278.964283335407,1197.761048244503
55.21,4885.0,298.0,51.91692051089308,4581.982141667704,747.8805241222515
61.29,6046.0,2.0,56.603460255446535,5313.991070833852,374.94026206112574
61.12,6517.0,72.0,58.86173012772326,5915.495535416926,223.47013103056287
64.29,6619.0,14.0,61.575865063861634,6267.247767708463,118.73506551528143
64.2,6513.0,0.0,62.887932531930815,6390.123883854231,59.36753275764072
63.87,6323.0,0.0,63.3789662659654,6356.561941927115,29.68376637882036
61.8,6179.0,0.0,62.5894831329827,6267.780970963558,14.84188318941018
59.51,6047.0,0.0,61.04974156649135,6157.390485481779,7.42094159470509
59.73,6039.0,0.0,60.38987078324567,6098.19524274089,3.710470797352545
58.08,6155.0,0.0,59.234935391622834,6126.597621370445,1.8552353986762724
58.01,6169.0,0.0,58.622467695811416,6147.798810685223,0.9276176993381362
58.68,6104.0,0.0,58.65123384790571,6125.899405342611,0.4638088496690681
60.07,5984.0,0.0,59.36061692395285,6054.949702671305,0.231904424834534
62.37,6103.0,5.0,60.865308461976426,6078.974851335653,2.615952212417267
67.31,6378.0,0.0,64.08765423098822,6228.487425667827,1.3079761062086337
67.92,6499.0,0.0,66.00382711549412,6363.743712833913,0.6539880531043167
59.62,6103.0,16.0,62.81191355774706,6233.371856416957,8.326994026552159
60.12,5727.0,51.0,61.46595677887353,5980.185928208479,29.66349701327608
55.79,5797.0,230.0,58.62797838943676,5888.592964104239,129.83174850663804
54.74,5499.0,458.0,56.68398919471838,5693.796482052119,293.91587425331903
52.42,5283.0,798.0,54.55199459735919,5488.39824102606,545.9579371266595
51.5,5263.0,803.0,53.0259972986796,5375.69912051303,674.4789685633298
51.59,5388.0,716.0,52.3079986493398,5381.849560256514,695.2394842816649
52.37,5608.0,632.0,52.3389993246699,5494.924780128257,663.6197421408324
59.85,5681.0,329.0,56.09449966233496,5587.962390064129,496.3098710704162
58.52,6206.0,0.0,57.30724983116748,5896.9811950320645,248.1549355352081
62.88,6683.0,0.0,60.09362491558375,6289.990597516033,124.07746776760403
62.78,6718.0,0.0,61.43681245779187,6503.995298758016,62.03873388380202
63.04,6504.0,19.0,62.23840622889594,6503.997649379008,40.51936694190101
62.25,6482.0,149.0,62.24420311444797,6492.9988246895045,94.7596834709505
63.86,6449.0,150.0,63.05210155722399,6470.999412344752,122.37984173547524
64.25,6549.0,149.0,63.65105077861199,6509.999706172376,135.6899208677376
64.19,6621.0,148.0,63.92052538930599,6565.4998530861885,141.8449604338688
62.63,6750.0,1.0,63.275262694652994,6657.749926543094,71.4224802169344
61.66,6779.0,0.0,62.467631347326495,6718.374963271547,35.7112401084672
61.4,6724.0,0.0,61.93381567366325,6721.187481635774,17.8556200542336
61.58,6691.0,0.0,61.75690783683162,6706.093740817887,8.9278100271168
63.4,6708.0,0.0,62.57845391841581,6707.046870408944,4.4639050135584
67.56,6807.0,0.0,65.06922695920791,6757.023435204472,2.2319525067792
69.18,6832.0,0.0,67.12461347960397,6794.511717602236,1.1159762533896
64.16,6775.0,0.0,65.64230673980198,6784.755858801118,0.5579881266948
56.84,6462.0,0.0,61.24115336990099,6623.377929400559,0.2789940633474
61.61,6394.0,0.0,61.4255766849505,6508.688964700279,0.1394970316737
59.7,6416.0,162.0,60.56278834247525,6462.34448235014,81.06974851583685
55.83,6383.0,453.0,58.19639417123763,6422.67224117507,267.03487425791843
54.86,6338.0,626.0,56.528197085618814,6380.336120587535,446.5174371289592
54.86,6295.0,682.0,55.69409854280941,6337.668060293768,564.2587185644796
56.0,6415.0,594.0,55.8470492714047,6376.334030146883,579.1293592822399
59.28,6528.0,464.0,57.56352463570235,6452.167015073442,521.5646796411199
59.82,6864.0,84.0,58.69176231785117,6658.083507536721,302.78233982056
64.0,6901.0,0.0,61.34588115892559,6779.541753768361,151.39116991027998
64.8,6822.0,0.0,63.0729405794628,6800.77087688418,75.69558495513999
63.0,6643.0,0.0,63.0364702897314,6721.88543844209,37.84779247757
63.07,6710.0,0.0,63.053235144865695,6715.942719221045,18.923896238785
63.68,6747.0,0.0,63.36661757243285,6731.471359610523,9.4619481193925
62.67,6709.0,0.0,63.01830878621642,6720.2356798052615,4.7309740596962495
62.09,6517.0,0.0,62.55415439310821,6618.61783990263,2.3654870298481248
59.32,6504.0,0.0,60.93707719655411,6561.308919951315,1.1827435149240624
59.08,6358.0,0.0,60.008538598277056,6459.654459975658,0.5913717574620312
58.14,6328.0,0.0,59.07426929913853,6393.827229987829,0.2956858787310156
58.35,6688.0,0.0,58.71213464956927,6540.913614993915,0.1478429393655078
60.86,6714.0,0.0,59.78606732478463,6627.4568074969575,0.0739214696827539
65.18,6777.0,0.0,62.48303366239232,6702.228403748479,0.0369607348413769
65.59,6638.0,0.0,64.03651683119617,6670.114201874239,0.0184803674206884
61.8,6399.0,0.0,62.91825841559808,6534.55710093712,0.0092401837103442
56.71,6088.0,0.0,59.81412920779904,6311.27855046856,0.0046200918551721
60.01,5968.0,61.0,59.91206460389952,6139.63927523428,30.502310045927587
56.99,5905.0,195.0,58.451032301949766,6022.31963761714,112.7511550229638
56.04,5902.0,232.0,57.24551615097488,5962.15981880857,172.37557751148188
56.21,5910.0,480.0,56.72775807548744,5936.079909404285,326.18778875574094
55.22,5890.0,516.0,55.97387903774372,5913.039954702143,421.09389437787047
55.14,5906.0,666.0,55.55693951887186,5909.519977351071,543.5469471889353
55.46,5925.0,539.0,55.508469759435926,5917.259988675536,541.2734735944676
59.08,5911.0,390.0,57.29423487971796,5914.129994337768,465.6367367972338
56.97,5836.0,370.0,57.13211743985898,5875.064997168884,417.81836839861694
58.67,5880.0,10.0,57.901058719929495,5877.532498584442,213.90918419930847
59.42,5884.0,0.0,58.66052935996475,5880.766249292221,106.95459209965423
59.39,5893.0,0.0,59.02526467998237,5886.88312464611,53.47729604982712
59.32,5851.0,0.0,59.17263233999118,5868.941562323055,26.73864802491356
61.21,5905.0,0.0,60.19131616999559,5886.970781161528,13.36932401245678
61.31,5900.0,0.0,60.7506580849978,5893.485390580764,6.68466200622839
58.17,5906.0,151.0,59.4603290424989,5899.742695290383,78.8423310031142
55.26,5720.0,285.0,57.360164521249445,5809.871347645191,181.92116550155708
55.34,5638.0,285.0,56.35008226062472,5723.935673822596,233.4605827507785
59.43,5591.0,317.0,57.89004113031236,5657.467836911298,275.23029137538924
58.14,5870.0,216.0,58.01502056515618,5763.7339184556495,245.61514568769465
61.47,6147.0,0.0,59.74251028257809,5955.366959227825,122.80757284384732
62.27,6264.0,0.0,61.006255141289046,6109.683479613912,61.403786421923655
61.72,6248.0,0.0,61.36312757064452,6178.841739806956,30.701893210961828
59.33,6131.0,0.0,60.34656378532226,6154.920869903478,15.350946605480914
56.98,5745.0,334.0,58.66328189266113,5949.960434951739,174.67547330274044
53.42,5399.0,699.0,56.04164094633057,5674.48021747587,436.8377366513702
54.19,5160.0,805.0,55.115820473165286,5417.240108737935,620.9188683256851
53.48,5015.0,933.0,54.29791023658264,5216.120054368967,776.9594341628426
53.29,5037.0,994.0,53.79395511829132,5126.560027184483,885.4797170814213
52.94,4930.0,992.0,53.36697755914566,5028.280013592242,938.7398585407108
51.38,4794.0,927.0,52.37348877957283,4911.14000679612,932.8699292703552
49.6,4880.0,923.0,50.986744389786416,4895.57000339806,927.9349646351776
49.48,4902.0,884.0,50.23337219489321,4898.785001699031,905.9674823175887
53.03,5043.0,622.0,51.63168609744661,4970.892500849515,763.9837411587944
57.1,5247.0,234.0,54.365843048723306,5108.946250424758,498.9918705793972
57.92,5231.0,179.0,56.14292152436165,5169.973125212378,338.9959352896986
57.83,5242.0,0.0,56.986460762180826,5205.986562606189,169.4979676448493
58.24,5214.0,36.0,57.61323038109042,5209.993281303095,102.74898382242463
57.56,5187.0,227.0,57.58661519054521,5198.496640651547,164.87449191121232
53.78,4919.0,558.0,55.68330759527261,5058.748320325773,361.43724595560616
51.73,4537.0,635.0,53.70665379763631,4797.874160162886,498.2186229778031
50.32,4268.0,792.0,52.01332689881815,4532.937080081443,645.1093114889015
53.39,4231.0,1208.0,52.70166344940908,4381.968540040722,926.5546557444508
58.44,4610.0,496.0,55.57083172470453,4495.984270020361,711.2773278722254
59.0,4931.0,0.0,57.28541586235227,4713.49213501018,355.6386639361127
60.78,4974.0,1.0,59.03270793117613,4843.74606750509,178.31933196805636
56.38,4790.0,342.0,57.70635396558807,4816.873033752545,260.1596659840281
55.83,4994.0,539.0,56.76817698279403,4905.436516876272,399.5798329920141
55.22,5027.0,780.0,55.994088491397015,4966.218258438136,589.789916496007
52.78,4716.0,1000.0,54.387044245698505,4841.109129219069,794.8949582480035
51.23,4335.0,1371.0,52.80852212284925,4588.054564609534,1082.9474791240018
50.43,4241.0,1525.0,51.61926106142462,4414.527282304767,1303.973739562001
47.41,4449.0,1554.0,49.51463053071231,4431.763641152384,1428.9868697810005
49.25,4807.0,1450.0,49.38231526535616,4619.381820576192,1439.4934348905003
54.12,5448.0,563.0,51.75115763267807,5033.690910288096,1001.2467174452502
59.91,6234.0,0.0,55.83057881633904,5633.845455144048,500.6233587226251
62.78,6833.0,0.0,59.30528940816952,6233.422727572024,250.3116793613125
62.4,7037.0,0.0,60.85264470408475,6635.211363786012,125.15583968065629
62.8,7038.0,1.0,61.826322352042375,6836.605681893007,63.077919840328136
62.76,6810.0,0.0,62.29316117602119,6823.302840946503,31.538959920164068
63.04,6794.0,0.0,62.66658058801059,6808.651420473252,15.769479960082034
64.31,6868.0,0.0,63.488290294005296,6838.325710236626,7.884739980041017
61.91,6979.0,0.0,62.699145147002646,6908.662855118313,3.942369990020509
60.31,6905.0,0.0,61.50457257350132,6906.8314275591565,1.9711849950102545
61.97,7014.0,0.0,61.73728628675066,6960.415713779578,0.9855924975051272
63.98,6952.0,1.0,62.85864314337533,6956.207856889789,0.9927962487525636
65.03,6889.0,1.0,63.94432157168767,6922.603928444894,0.9963981243762818
65.42,7199.0,1.0,64.68216078584383,7060.801964222447,0.9981990621881408
68.18,7204.0,1.0,66.43108039292193,7132.400982111223,0.9990995310940703
69.72,7052.0,1.0,68.07554019646096,7092.200491055612,0.9995497655470352
61.23,6915.0,1.0,64.65277009823048,7003.600245527806,0.9997748827735176
59.74,6659.0,311.0,62.19638504911524,6831.300122763903,155.99988744138676
60.02,6105.0,542.0,61.10819252455762,6468.150061381952,348.9999437206934
54.86,6060.0,582.0,57.98409626227881,6264.075030690976,465.4999718603467
53.13,6132.0,684.0,55.55704813113941,6198.037515345488,574.7499859301734
